"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"89","GO:0043605",0.0461800383060221,Inf,0.0461800383060226,1,1,"amide catabolic process"
"90","GO:0043606",0.0461800383060221,Inf,0.0461800383060226,1,1,"formamide metabolic process"
"91","GO:0019720",0.0461800383060221,Inf,0.0461800383060226,1,1,"Mo-molybdopterin cofactor metabolic process"
"92","GO:0006536",0.0461800383060221,Inf,0.0461800383060226,1,1,"glutamate metabolic process"
"93","GO:0071025",0.0461800383060221,Inf,0.0461800383060226,1,1,"RNA surveillance"
"94","GO:0006680",0.0461800383060221,Inf,0.0461800383060226,1,1,"glucosylceramide catabolic process"
"95","GO:0110154",0.0461800383060221,Inf,0.0461800383060226,1,1,"RNA decapping"
"96","GO:0110156",0.0461800383060221,Inf,0.0461800383060226,1,1,"mRNA methylguanosine-cap decapping"
"97","GO:0006678",0.0461800383060221,Inf,0.0461800383060226,1,1,"glucosylceramide metabolic process"
"98","GO:0060485",0.0461800383060221,Inf,0.0461800383060226,1,1,"mesenchyme development"
"99","GO:0019556",0.0461800383060221,Inf,0.0461800383060226,1,1,"L-histidine catabolic process to glutamate and formamide"
"100","GO:0000075",0.0494514189601001,6.93953488372093,0.36944030644818,2,8,"cell cycle checkpoint signaling"
"101","GO:0002682",0.0494514189601001,6.93953488372093,0.36944030644818,2,8,"regulation of immune system process"
"102","GO:0006099",0.0494514189601001,6.93953488372093,0.36944030644818,2,8,"tricarboxylic acid cycle"
